system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000aab_0,0.1842,0.2157,0.20855,0.1866,0.3884,0.3566189,0.3509565,-0.30128148,0.2815813827690012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93737199677638,10.733744751123133]}"
00000000000000000aac_0,0.4319,0.5771,0.57885,0.5613,0.6796,0.222852,0.09533405,-0.08005883,0.10193005518625298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93548553467973,10.72853452247524]}"
00000000000000000aad_0,0.3661,0.3216,0.32905,0.3153,0.5069,0.16128293,0.23303336,-0.21275197,0.2173650257056864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93171261048643,10.726019239679704]}"
00000000000000000aae_0,0.1355,0.0687,0.08475,0.06765,0.3314,0.41957593,0.66094476,-0.59269494,0.44004784133754793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93683300760591,10.722246315486402]}"
00000000000000000aaf_0,0.3831,0.4616,0.45285,0.4306,0.5728,0.1984517,0.14171815,-0.11695019,0.14187840509480565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93961778498668,10.711736026662203]}"
00000000000000000ab0_0,0.08955,0.04295,0.0512,0.0372,0.2445,0.4638527,0.73588926,-0.6537031,0.3977868692165994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92560406655441,10.715868276969154]}"
00000000000000000ab1_0,0.3717,0.41785,0.41275,0.3978,0.5154,0.16198851,0.12877792,-0.11059634,0.12482309088677157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9194955226224,10.707603776355255]}"
00000000000000000ab2_0,0.2522,0.1522,0.16715,0.1677,0.2728,0.039238077,0.23859252,-0.2401409,0.16762361539216925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91751922899734,10.734193908765192]}"
00000000000000000ab3_0,0.3218,0.24665,0.254,0.23405,0.4443,0.1599008,0.30994323,-0.27251896,0.2676411803930133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91707007135527,10.731768457498069]}"
00000000000000000ab4_0,0.07595,0.03715,0.0515,0.02985,0.259,0.5464995,0.79331833,-0.66827697,0.435729229326695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91536327231545,10.73131929985601]}"
00000000000000000ab5_0,0.18525,0.11595,0.1216,0.10955,0.3529,0.31153023,0.52621907,-0.48746046,0.37926645505763634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9157225984291,10.713981814872502]}"
00000000000000000ab6_0,0.0431,0.0283,0.0302,0.0198,0.2277,0.6816839,0.84,-0.7658007,0.4171906285430439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.89937326025812,10.685595051894326]}"
00000000000000000ab7_0,0.05825,0.03255,0.04085,0.0305,0.20785,0.56219465,0.7440738,-0.67149174,0.3602965976409076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90063090165589,10.685505220365915]}"
00000000000000000ab8_0,0.09635,0.0442,0.0499,0.0458,0.17675,0.29439768,0.5884071,-0.55967355,0.27184970522490326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90422416279236,10.68622387259321]}"
00000000000000000ab9_0,0.0526,0.0366,0.03865,0.02395,0.22095,0.6154268,0.80441,-0.7022342,0.3966975559360285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8871561723941,10.684786568138618]}"
00000000000000000aba_0,0.1066,0.0625,0.0784,0.0746,0.2737,0.43938994,0.57163364,-0.55467194,0.35205704574827745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.88706634086569,10.68577471495115]}"
00000000000000000abb_0,0.0845,0.04885,0.05415,0.0587,0.0972,0.069895424,0.24695317,-0.28444004,0.08804695819595533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86981868741059,10.687212019405742]}"
00000000000000000abc_0,0.1123,0.07905,0.0875,0.08055,0.2934,0.44638893,0.5691937,-0.5405618,0.36532408956069423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86640508933094,10.684337410496559]}"
00000000000000000abd_0,0.05475,0.03045,0.03505,0.02385,0.2044,0.5774648,0.7910186,-0.70724577,0.3718846607772023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87026784505265,10.685235725780679]}"
00000000000000000abe_0,0.1864,0.0828,0.1125,0.12535,0.3,0.23355266,0.41060305,-0.45454547,0.28310911247341913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8661355947457,10.687481513990978]}"
00000000000000000abf_0,0.23355,0.21095,0.21665,0.2111,0.3064,0.13491991,0.1841546,-0.17158973,0.14049140646737343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86397963806381,10.685954378007974]}"
00000000000000000ac0_0,0.1251,0.0709,0.0839,0.08465,0.1559,0.10960854,0.29619622,-0.30025023,0.1443184094111673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87395093771754,10.70922074386667]}"
00000000000000000ac1_0,0.16595,0.09855,0.1154,0.11015,0.2486,0.19937283,0.38592336,-0.36593407,0.24183406613642827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87161531797882,10.709400406923493]}"
00000000000000000ac2_0,0.3506,0.4633,0.4526,0.4328,0.6084,0.2688217,0.16865155,-0.14684258,0.17090578215724186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87413060077436,10.715778445440742]}"
00000000000000000ac3_0,0.28275,0.3286,0.3539,0.3403,0.5034,0.28067163,0.1933152,-0.17438474,0.1820719260863381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87341194854707,10.717305581423744]}"
00000000000000000ac4_0,0.13,0.13385,0.13695,0.1144,0.3178,0.41938365,0.47061545,-0.397691,0.32729026391488264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84259973430177,10.73042098457189]}"
00000000000000000ac5_0,0.29315,0.42615,0.4003,0.34925,0.5167,0.2760388,0.19337149,-0.12693569,0.183883053938701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86685424697299,10.718203896707864]}"
00000000000000000ac6_0,0.08565,0.0361,0.05555,0.0424,0.2645,0.5107811,0.7236885,-0.6528667,0.41287643305199656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72842386169017,10.739224474356261]}"
00000000000000000ac7_0,0.0979,0.03385,0.0524,0.054,0.2001,0.34295303,0.5749705,-0.5849505,0.29061132892633945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72420177985481,10.739943126583556]}"
00000000000000000ac8_0,0.11855,0.04595,0.0556,0.05555,0.15355,0.12862916,0.46867526,-0.46832418,0.20730502896537978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72168649705928,10.73140913138442]}"
00000000000000000ac9_0,0.05225,0.0242,0.03375,0.0292,0.19185,0.5718968,0.7358064,-0.70079786,0.33836073279024587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72420177985481,10.753507687373762]}"
00000000000000000aca_0,0.04995,0.03705,0.03915,0.03745,0.0743,0.19597584,0.3297539,-0.3098281,0.09035553245039944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71953054037739,10.716766592253274]}"
00000000000000000acb_0,0.12315,0.1839,0.1538,0.1217,0.2238,0.29009944,0.29551378,-0.18538138,0.1811354357024191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71405081714427,10.718024233651041]}"
00000000000000000acc_0,0.0955,0.08755,0.08995,0.07615,0.1626,0.25997674,0.36209422,-0.28766578,0.17553298705623108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72042885566151,10.711017374434908]}"
00000000000000000acd_0,0.10495,0.0271,0.05645,0.0379,0.3219,0.50825816,0.7893274,-0.70159906,0.495464071338953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.69590484840505,11.013569962126363]}"
00000000000000000ace_0,0.14255,0.0332,0.05795,0.05125,0.2606,0.29281902,0.6713163,-0.6361639,0.3868017509805071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6948268700641,11.01249198378542]}"
00000000000000000acf_0,0.1472,0.0299,0.0554,0.0636,0.3133,0.36069492,0.6625099,-0.6994847,0.42712966970163896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.64721616000577,11.045460154712606]}"
00000000000000000ad0_0,0.25075,0.04285,0.07655,0.07955,0.2323,-0.038194817,0.48981884,-0.5042901,0.28222578252020825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63958048009076,11.041687230519305]}"
00000000000000000ad1_0,0.08995,0.0282,0.0444,0.03115,0.3622,0.6021232,0.84161687,-0.7816035,0.555857157936245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63419058838603,11.039710936894242]}"
00000000000000000ad2_0,0.07425,0.02005,0.0381,0.024,0.3771,0.67098707,0.8803291,-0.81647396,0.5877815905147552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.58469341623105,11.031715930865577]}"
00000000000000000ad3_0,0.0629,0.0207,0.03545,0.03125,0.3245,0.67527103,0.82431483,-0.80302817,0.5140227807108015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60194106968615,11.014108951296835]}"
00000000000000000ad4_0,0.07355,0.0185,0.03155,0.0195,0.3751,0.6721275,0.9011657,-0.8448297,0.5962441171690764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6248481094312,10.999915569807747]}"
00000000000000000ad5_0,0.0929,0.03395,0.0584,0.05485,0.3152,0.54471946,0.70355356,-0.6873662,0.4488535133863332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62781254986879,10.988956123341488]}"
00000000000000000ad6_0,0.09685,0.0349,0.059,0.05345,0.3088,0.5224948,0.70489997,-0.67917347,0.4442157302730004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62691423458467,10.987878145000545]}"
00000000000000000ad7_0,0.08005,0.03155,0.05215,0.04915,0.2336,0.48955843,0.65234303,-0.63499564,0.35346535162373516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62619558235737,10.9890459548699]}"
00000000000000000ad8_0,0.11275,0.02485,0.04185,0.034,0.4178,0.57496935,0.84949094,-0.81790495,0.6048539655299887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62601591930056,10.986171345960718]}"
00000000000000000ad9_0,0.24485,0.09255,0.1142,0.11235,0.2774,0.06232646,0.42347655,-0.41675174,0.2782522963321907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62269215274931,10.983566231636772]}"
00000000000000000ada_0,0.0514,0.01875,0.0309,0.02495,0.3286,0.7294737,0.85886014,-0.8280946,0.5336242642303337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61999720689695,10.952394691277824]}"
00000000000000000adb_0,0.06825,0.02405,0.03805,0.03695,0.3245,0.6524507,0.7955457,-0.7900979,0.500696494584186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62125484829471,10.949789576953878]}"
00000000000000000adc_0,0.0561,0.01745,0.03345,0.02605,0.3116,0.6948599,0.84569824,-0.80611503,0.5113412530711825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6181107448003,10.950957386823232]}"
00000000000000000add_0,0.2769,0.0455,0.06975,0.0904,0.1819,-0.2070619,0.3360264,-0.44565862,0.17771589798680065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61496664130588,10.949520082368641]}"
00000000000000000ade_0,0.08075,0.0272,0.0469,0.0634,0.10555,0.1331186,0.24948208,-0.3847163,0.0945137864922104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62242265816407,10.937841983675087]}"
00000000000000000adf_0,0.1325,0.0426,0.0653,0.0948,0.1826,0.1589972,0.31651047,-0.47317466,0.16941086159120614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61730226104459,10.939908108828563]}"
00000000000000000ae0_0,0.13825,0.03665,0.0598,0.0844,0.1815,0.13526195,0.3651749,-0.50435144,0.19016843798650934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61694293493095,10.942423391624096]}"
00000000000000000ae1_0,0.08195,0.024,0.04525,0.0397,0.3396,0.61119676,0.790667,-0.76484346,0.5116001294992762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61972771231171,10.942962380794569]}"
00000000000000000ae2_0,0.22095,0.17555,0.1811,0.173,0.4294,0.32051972,0.42563084,-0.4067158,0.3488751900813848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6188293970276,10.931643608214664]}"
00000000000000000ae3_0,0.08425,0.03025,0.0431,0.03735,0.3472,0.6094565,0.805747,-0.7791442,0.5254366719941693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61784125021506,10.928230010135008]}"
00000000000000000ae4_0,0.06665,0.02155,0.0347,0.0425,0.21125,0.520331,0.66502464,-0.71782887,0.3358209054808383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60661230916357,10.924187591356471]}"
00000000000000000ae5_0,0.03135,0.01185,0.01875,0.01045,0.22755,0.75782156,0.9121849,-0.8477467,0.4412601626821654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6076004559761,10.916641742969867]}"
00000000000000000ae6_0,0.05625,0.0256,0.0451,0.03645,0.3386,0.7150817,0.8056259,-0.76492053,0.5179418459477595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61757175562983,10.918977362708578]}"
00000000000000000ae7_0,0.033,0.01095,0.01835,0.0096,0.2476,0.76478976,0.9253499,-0.86200416,0.471473855380763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60975641265799,10.915024775458452]}"
00000000000000000ae8_0,0.0365,0.0134,0.0212,0.0138,0.20315,0.6953891,0.87278175,-0.8110096,0.3961573399562044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60813944514658,10.913048481833389]}"
00000000000000000ae9_0,0.08895,0.0267,0.05065,0.04145,0.324,0.56919724,0.7731564,-0.7296143,0.489716330669688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6008630913452,10.914395954759568]}"
00000000000000000aea_0,0.0521,0.02095,0.0326,0.0323,0.3106,0.71271026,0.8116069,-0.8100233,0.4952544955522337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61406832602177,10.914575617816393]}"
00000000000000000aeb_0,0.08025,0.02895,0.0513,0.0423,0.3535,0.6299712,0.78625566,-0.7465415,0.5210984670817334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60014443911791,10.937752152146675]}"
00000000000000000aec_0,0.1632,0.046,0.07385,0.0954,0.2537,0.2170784,0.45345172,-0.5490765,0.2796490270183012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.59475454741319,10.93838097284556]}"
00000000000000000aed_0,0.0865,0.0271,0.04815,0.0497,0.2636,0.5058555,0.6827322,-0.69109863,0.3945038633775487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.59152061239035,10.937841983675087]}"
00000000000000000aee_0,0.1141,0.029,0.0569,0.06525,0.2585,0.387547,0.5969112,-0.63918835,0.35189682282374873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.58981381335053,10.932721586555607]}"
00000000000000000aef_0,0.16055,0.0338,0.0621,0.04825,0.3444,0.36409545,0.754234,-0.6944649,0.4976474393984278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.55397103351416,10.994795172688265]}"
00000000000000000af0_0,0.06985,0.0183,0.0351,0.0197,0.3736,0.68497014,0.899822,-0.82823586,0.5942572544465982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54678451124121,10.974672910323989]}"
00000000000000000af1_0,0.0771,0.02495,0.03965,0.03175,0.3731,0.65748554,0.8431518,-0.807874,0.5658672814516085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54561670137186,10.972157627528453]}"
00000000000000000af2_0,0.07485,0.0185,0.0295,0.02775,0.18645,0.4270953,0.74089634,-0.72678864,0.3333100037595075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.53878950521255,11.012851309899068]}"
00000000000000000af3_0,0.08345,0.0282,0.04335,0.0559,0.2735,0.5324275,0.660595,-0.72636896,0.39353749086093404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.53402843420672,11.019678506058376]}"
00000000000000000afb_0,0.1114,0.0505,0.0715,0.05305,0.3473,0.5142795,0.7349819,-0.65854824,0.4902260149177696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.56708643666231,10.844776520240305]}"
00000000000000000afc_0,0.08105,0.0798,0.07205,0.04785,0.3739,0.6436971,0.77308834,-0.67686963,0.5305939714007877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.58810701431071,10.836332356569581]}"
00000000000000000afd_0,0.0438,0.0287,0.0367,0.02555,0.2952,0.7415929,0.8406859,-0.77884907,0.49281144010497024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.59223926461766,10.825911899273795]}"
00000000000000000afe_0,0.14725,0.03815,0.05265,0.0406,0.274,0.3008902,0.7418944,-0.6776366,0.42978146914548626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.59205960156083,10.823306784949848]}"
00000000000000000aff_0,0.0724,0.01945,0.0318,0.0182,0.2503,0.551286,0.86443204,-0.774548,0.45302535882211076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61343950532287,10.823216953421436]}"
00000000000000000b00_0,0.084,0.02865,0.03995,0.0305,0.3646,0.6255016,0.8456087,-0.8024966,0.5598815795934167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61415815755018,10.833996736830871]}"
00000000000000000b01_0,0.07845,0.03135,0.0543,0.0692,0.1861,0.40691742,0.4578927,-0.54825294,0.23215941330343026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61101405405576,10.83444589447293]}"
00000000000000000b02_0,0.2267,0.1427,0.1558,0.15035,0.4255,0.3048145,0.4778154,-0.46396008,0.38362689758671686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61388866296494,10.837949324080997]}"
00000000000000000b03_0,0.059,0.02875,0.0424,0.03595,0.3853,0.7344137,0.8293175,-0.8017302,0.5688195462406823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61119371711258,10.835434041285462]}"
00000000000000000b04_0,0.2213,0.1984,0.20275,0.20275,0.2986,0.1486824,0.19118379,-0.19118379,0.14358115377712857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61155304322622,10.83992561770606]}"
00000000000000000b05_0,0.12875,0.03835,0.0612,0.09085,0.12665,-0.00822236,0.1645977,-0.3484163,0.07484320993188653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61074455947052,10.837230671853701]}"
00000000000000000b06_0,0.09185,0.03025,0.05635,0.07065,0.1897,0.34754044,0.4572691,-0.54196304,0.2348589671291576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60921742348752,10.832469600847867]}"
00000000000000000b07_0,0.21045,0.09145,0.1181,0.1295,0.2684,0.12101915,0.3490827,-0.38887453,0.2320414457727353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.60822927667499,10.827618698313623]}"
00000000000000000b09_0,0.1568,0.03595,0.06855,0.085,0.2483,0.22587015,0.489949,-0.5673032,0.2939517576293324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63437025144286,10.844237531069833]}"
00000000000000000b0a_0,0.05315,0.02245,0.0367,0.03155,0.2062,0.5901292,0.7345952,-0.69781804,0.3550999683349064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63356176768715,10.847651129149488]}"
00000000000000000b0b_0,0.131,0.02365,0.03865,0.0248,0.215,0.24277459,0.793161,-0.6952494,0.38564477242788087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63194480017575,10.848190118319959]}"
00000000000000000b0c_0,0.29915,0.3247,0.31945,0.3043,0.4879,0.23981959,0.23175962,-0.20864557,0.21312487867292806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6421855944147,10.857622428803214]}"
00000000000000000b0d_0,0.38705,0.52505,0.53085,0.53005,0.5782,0.19803157,0.04344688,-0.04269419,0.044909066455038824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.67488427075665,10.892297398770229]}"
00000000000000000b0e_0,0.26735,0.343,0.34405,0.3167,0.4446,0.24896412,0.16800207,-0.12749635,0.15210494112960327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.67200966184747,10.891668578071345]}"
00000000000000000b0f_0,0.1508,0.05765,0.0822,0.07635,0.3403,0.38586843,0.63350534,-0.6108876,0.4319260204040163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6759622490976,10.870648000422948]}"
00000000000000000b10_0,0.19495,0.03985,0.0767,0.05625,0.3482,0.28215042,0.7218445,-0.6389739,0.48418928213150747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.69329973408111,10.849357928189315]}"
00000000000000000b11_0,0.25295,0.15125,0.1718,0.1627,0.3846,0.2064936,0.40544492,-0.38245866,0.31781726404439054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.65431285075032,10.856185124348624]}"
00000000000000000b12_0,0.19675,0.0907,0.1115,0.10025,0.3114,0.22562236,0.51293576,-0.47268856,0.3474195128684273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73210695435506,10.794920021971672]}"
00000000000000000b13_0,0.3269,0.2134,0.2539,0.2586,0.4476,0.15584248,0.2676296,-0.27612263,0.23503566148554622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8803289762348,10.87675654435496]}"
00000000000000000b74_0,0.28,0.2575,0.2769,0.25805,0.4812,0.2643195,0.30186,-0.26948953,0.2701029018816406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63248378934621,10.854208830723561]}"
00000000000000000b92_0,0.1173,0.0496,0.0735,0.0723,0.2952,0.43127272,0.6065306,-0.60130185,0.3854178506362212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59439064701769,10.250271465210005]}"
00000000000000000b93_0,0.1071,0.0437,0.0731,0.0657,0.341,0.52198166,0.6769117,-0.6469452,0.4554427995454513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.57354973242612,10.156217854962692]}"
00000000000000000b94_0,0.1007,0.0367,0.0608,0.0582,0.2786,0.4690219,0.65439427,-0.6417207,0.39507648758123204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.57507686840913,10.16394336640612]}"
00000000000000000b95_0,0.0956,0.0436,0.0714,0.0518,0.4116,0.6230284,0.776435,-0.7043478,0.5602034369673861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59358216326198,10.157565327888872]}"
00000000000000000b96_0,0.0673,0.0307,0.05,0.0328,0.3736,0.6947154,0.8385827,-0.76392823,0.5639894145860461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.57283108019882,10.153522909110333]}"
00000000000000000b97_0,0.0446,0.0166,0.0249,0.0225,0.118,0.45141453,0.6797153,-0.6515045,0.22365339480382201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.55944618246545,10.131963342291465]}"
00000000000000000b98_0,0.0945,0.037,0.0563,0.05,0.304,0.52572143,0.7175141,-0.68748266,0.44613581762098714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59627710911434,10.120105580541088]}"
00000000000000000b99_0,0.0818,0.0418,0.0624,0.0605,0.2352,0.4839117,0.5908015,-0.5806452,0.32933266792167326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.56609371556793,10.11058343852942]}"
00000000000000000b9a_0,0.1564,0.0999,0.1202,0.1366,0.217,0.16229245,0.22737554,-0.28706998,0.1412839570948503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.68565947988424,10.295366892472806]}"
00000000000000000b9b_0,0.4243,0.6256,0.5848,0.5072,0.6668,0.2222528,0.1359455,-0.06551615,0.14301076800263202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67083727769626,10.296265207756925]}"
00000000000000000b9c_0,0.184,0.105,0.129,0.118,0.3162,0.26429427,0.45647165,-0.42048517,0.3182401891117204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6696694678269,10.272459852727758]}"
00000000000000000b9d_0,0.1196,0.0795,0.0917,0.0734,0.3598,0.50104296,0.6611265,-0.59379846,0.4603514946290073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67883228372493,10.260691922505792]}"
00000000000000000b9e_0,0.283,0.1052,0.1472,0.13,0.3984,0.16935723,0.5079485,-0.46041057,0.3914819317770246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6508048468604,10.26338686835815]}"
00000000000000000b9f_0,0.0777,0.0369,0.0452,0.0399,0.1704,0.37363967,0.62054205,-0.580705,0.27558776603328533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67964076748063,10.358967614588469]}"
00000000000000000ba0_0,0.1034,0.0619,0.0797,0.0706,0.3408,0.5344439,0.6567817,-0.62092745,0.44470043973304263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.736414293437,10.416729287357354]}"
00000000000000000ba1_0,0.0559,0.0284,0.0402,0.0327,0.19,0.54534364,0.7063314,-0.6507385,0.3264840182648402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.57211242797153,10.149839816445443]}"
00000000000000000ba2_0,0.0724,0.0315,0.0547,0.0428,0.3726,0.67460674,0.7939336,-0.7439738,0.5404194733891491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59771441356894,10.160709431383289]}"
00000000000000000ba3_0,0.0955,0.0607,0.0931,0.073,0.383,0.6008359,0.67982453,-0.6089057,0.4864016614607942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59421098396086,10.129807385609578]}"
00000000000000000ba4_0,0.0688,0.0247,0.0352,0.0522,0.0756,0.047091383,0.18309857,-0.36462092,0.055909519451257966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5606139923348,10.107888492677061]}"
00000000000000000ba5_0,0.3509,0.2238,0.2466,0.2478,0.4328,0.10450428,0.271819,-0.27406535,0.23504998010570005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.56321910665875,10.099713823591575]}"
00000000000000000ba6_0,0.0164,0.006,0.0125,0.0132,0.0366,0.3811321,0.46987954,-0.49083504,0.06384140009554035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.55082235573789,10.109146134074829]}"
00000000000000000ba7_0,0.209,0.0819,0.1134,0.0783,0.4424,0.3583052,0.699251,-0.59193957,0.5350739783448917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.70820719351563,10.27344799954029]}"
00000000000000000ba8_0,0.1124,0.0601,0.075,0.0658,0.2614,0.3986089,0.59779954,-0.55410224,0.35469053353946967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.64451663987157,10.37145419703773]}"
00000000000000000ba9_0,0.1198,0.048,0.0732,0.0999,0.1224,0.010734927,0.10121458,-0.25153372,0.04672573905339461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60786537627949,10.146336386837378]}"
00000000000000000baa_0,0.0986,0.0418,0.0649,0.0573,0.2978,0.5025227,0.677274,-0.64212847,0.42188048435831166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59600761452911,10.124237830848037]}"
00000000000000000bab_0,0.1383,0.0477,0.0698,0.049,0.335,0.41559264,0.7447917,-0.6551384,0.4852941301035291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.683862849316,10.201942102924376]}"
