B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,pineapple,latitude,longitude,year
0.3171,0.23015,0.2499,0.25305,0.35905,0.06204247,0.17317432,-0.17924297,0.1429727619477003,1,10.411339395652636,-83.97895942014927,2019
0.05215,0.03105,0.0434,0.033,0.2524,0.6575275,0.7687456,-0.70655847,0.41902216965097,1,10.405590177834272,-83.9514709724552,2019
0.24525,0.1822,0.19015,0.17755,0.4534,0.2979317,0.43719786,-0.40905914,0.3658649619195252,1,10.399391802373849,-83.96099311446687,2019
0.0635,0.02795,0.0363,0.0295,0.2356,0.57539284,0.77744246,-0.7329901,0.4040648200321544,1,10.397146014163548,-83.9551540651201,2019
0.1518,0.0767,0.09445,0.0894,0.38355,0.43289435,0.62194735,-0.6048117,0.4534919430847159,1,10.401996916697794,-83.95263878232456,2019
0.1768,0.05895,0.0786,0.09025,0.2805,0.2267658,0.513149,-0.56223893,0.3277347036434969,1,10.401278264470497,-83.9626999135067,2019
0.18995,0.06025,0.074,0.0803,0.19155,0.004193964,0.40923303,-0.44266617,0.2162013296388003,1,10.402176579754617,-83.96925761508076,2019
0.36405,0.33755,0.37695,0.38225,0.49425,0.1516952,0.12778093,-0.13464189,0.1220486607726268,1,10.363189696423827,-83.96566435394429,2019
0.25015,0.3635,0.3357,0.30215,0.41585,0.24879882,0.15835655,-0.10664627,0.1400246307136317,1,10.367681272844427,-83.9672813214557,2019
0.0508,0.02975,0.03645,0.02585,0.2111,0.6120657,0.7818105,-0.7055141,0.3770608549792251,1,10.37334065913438,-83.9709644141206,2019
0.07565,0.03905,0.049,0.0456,0.192,0.43470952,0.6161616,-0.593361,0.2977223435795129,1,10.375766110401504,-83.9724915501036,2019
0.37555,0.45035,0.43755,0.4206,0.57435,0.20928518,0.15453038,-0.13519122,0.1542693763140123,1,10.363818517122713,-83.9611727775237,2019
0.2878,0.45305,0.41425,0.38235,0.5007,0.27000633,0.13402411,-0.09448605,0.1283576150272573,1,10.369118577299018,-83.96458637560335,2019
0.3133,0.34065,0.35735,0.36625,0.4116,0.13560489,0.05830171,-0.070550755,0.0532339303771945,1,10.369927061054726,-83.96638300617158,2019
0.04515,0.0233,0.0301,0.02175,0.23915,0.68237776,0.8332695,-0.776416,0.4285714338170356,1,10.373071164549144,-83.96737115298411,2019
0.4216,0.493,0.49035,0.4812,0.6232,0.19295557,0.12857659,-0.11930312,0.1327598999240843,1,10.361482897384002,-83.95353709760867,2019
0.2624,0.20755,0.22485,0.22555,0.43075,0.24287674,0.31266192,-0.31406346,0.266193913810643,1,10.368040598958077,-83.94778787979031,2019
0.2189,0.10795,0.11815,0.1287,0.22785,0.020033598,0.27808163,-0.317052,0.1736325977524341,1,10.374598300532147,-83.95919648389864,2019
0.0746,0.0316,0.0434,0.031,0.30405,0.60596853,0.81495297,-0.7501799,0.4904796114198999,1,10.37468813206056,-83.93772674860817,2019
0.13535,0.04505,0.0562,0.0669,0.13315,-0.008193696,0.3311672,-0.40639025,0.1419541392043689,1,10.35950660375894,-83.92748595436922,2019
0.1263,0.04725,0.0595,0.0673,0.12695,0.0025665888,0.3070785,-0.36175916,0.1288800796929345,1,10.362381212668122,-83.92577915532938,2019
0.07975,0.0399,0.0551,0.05195,0.3219,0.6028881,0.72208107,-0.7076923,0.463380454350783,1,10.371274533980904,-83.93422331900011,2019
0.05735,0.03085,0.0421,0.031,0.2787,0.65868175,0.79980624,-0.7375312,0.4588736505329022,1,10.36417784323636,-83.9349419712274,2019
0.09995,0.0301,0.04285,0.0324,0.4025,0.6021495,0.85100025,-0.80756706,0.5938068258435241,1,10.364357506293183,-83.92910292188063,2019
0.1069,0.0435,0.0696,0.0707,0.3032,0.47866374,0.621824,-0.62660944,0.3990731346481725,1,10.366693126031896,-83.92506050310209,2019
0.28715,0.2486,0.2401,0.2109,0.4574,0.22866161,0.36884633,-0.31154123,0.3164854954738185,1,10.37289150149232,-83.92380286170432,2019
0.2539,0.29755,0.2844,0.25475,0.4848,0.31257617,0.31106752,-0.26053044,0.2783873095844896,1,10.657028625859326,-84.11280839748306,2019
0.07405,0.0433,0.0554,0.0454,0.26485,0.56299794,0.7073328,-0.6540203,0.4062634836314766,1,10.661969359921985,-84.12152205573902,2019
0.2086,0.0555,0.0831,0.0634,0.3666,0.27468708,0.7051163,-0.63042027,0.4890322647630609,1,10.65451334306379,-84.09780653223827,2019
0.13285,0.0381,0.0541,0.03255,0.2512,0.30816296,0.77057266,-0.6455945,0.4184688872733843,1,10.65361502777967,-84.0987048475224,2019
0.16375,0.0436,0.06345,0.0533,0.292,0.2814043,0.6912829,-0.6429877,0.4235774210123209,1,10.621275677551369,-84.30989877081889,2019
0.1537,0.04515,0.065,0.0664,0.1963,0.1217143,0.4944804,-0.5024876,0.2554739763488855,1,10.537373030014605,-84.34942464332015,2019
0.09335,0.0352,0.0481,0.0387,0.3532,0.5819057,0.8025006,-0.7602791,0.5289269985938376,1,10.42580227172696,-84.27881706198836,2019
0.08445,0.03735,0.0494,0.03915,0.2879,0.5463945,0.7605871,-0.70708567,0.4511516856230289,1,10.403074895038737,-84.26282704993103,2019
0.1294,0.03635,0.0662,0.04035,0.3863,0.49815783,0.810852,-0.7074033,0.5600010737873414,1,10.625228264801494,-84.31483950488155,2019
0.2114,0.0447,0.07515,0.05605,0.3683,0.2706572,0.73583126,-0.66106665,0.5067074087325731,1,10.633941923057453,-84.31115641221666,2019
0.2039,0.05235,0.07315,0.07915,0.2827,0.16194001,0.5625259,-0.5888717,0.3542669894741541,1,10.634031754585866,-84.31331236889855,2019
0.0813,0.03925,0.0546,0.04655,0.3769,0.64513314,0.7801393,-0.7469293,0.5366018642434889,1,10.538181513770311,-84.32445147842162,2019
0.1366,0.05775,0.07375,0.063,0.3508,0.43947476,0.6955051,-0.65257335,0.4724228559774328,1,10.505033679786305,-84.44563421024935,2019
0.1343,0.10685,0.1106,0.08885,0.3303,0.4218683,0.57604676,-0.49829894,0.3940325360527161,1,10.50036244030888,-84.43970532937416,2019
0.09845,0.0386,0.0685,0.04495,0.3864,0.593895,0.79158455,-0.69883496,0.5499275369350518,1,10.44322958823888,-84.26704913176638,2019
0.15275,0.042,0.06325,0.05655,0.3688,0.41424602,0.73410136,-0.7072098,0.5061598470250535,1,10.504764185201068,-84.30531736286989,2019
0.167,0.04365,0.0776,0.0602,0.3392,0.34018174,0.69854784,-0.6276391,0.4653101990124327,1,10.511771044417198,-84.31286321125648,2019
0.21815,0.10595,0.1311,0.13315,0.3608,0.24639432,0.4608766,-0.46696484,0.3435535030696962,1,10.479880851830956,-84.25087945665224,2019
0.1001,0.0445,0.0577,0.0381,0.3776,0.58090854,0.81669474,-0.73489547,0.5561319345243444,1,10.439456664045576,-84.24387259743611,2019
0.09075,0.03985,0.0504,0.0432,0.39235,0.6243014,0.80163014,-0.772332,0.559804378834206,1,10.497128505286051,-84.19114149025829,2019
0.20565,0.2259,0.2147,0.1733,0.44415,0.367036,0.438659,-0.34825835,0.3635733183270481,1,10.460567073222386,-84.16500051549042,2019
0.0694,0.03665,0.0489,0.04445,0.30355,0.6278322,0.7445402,-0.72251385,0.4583136855022439,1,10.492187771223392,-84.18772789217864,2019
0.07975,0.0433,0.0598,0.05515,0.3823,0.6547992,0.7478569,-0.729473,0.5234679105150647,1,10.493355581092748,-84.19078216414464,2019
0.09785,0.04995,0.06325,0.0582,0.2645,0.45991442,0.63929343,-0.61403507,0.376139525874643,1,10.497038673757638,-84.18036170684886,2019
0.34375,0.21335,0.22715,0.21155,0.4284,0.10962897,0.3388546,-0.30699414,0.2853414770443427,1,10.450326278983423,-84.10840665259089,2019
0.12295,0.05475,0.0657,0.04525,0.2914,0.40654033,0.7311748,-0.6320358,0.4413135570202522,1,10.623880791875315,-84.30882079247795,2019
0.07915,0.0375,0.06005,0.0543,0.2906,0.5718729,0.6851261,-0.65749323,0.4195171071401734,1,10.410081754254868,-84.16356321103582,2019
0.0876,0.0327,0.04985,0.0338,0.3385,0.5888289,0.818426,-0.74327284,0.5239596427421372,1,10.394810394424836,-84.16913276579736,2019
0.2316,0.05385,0.08575,0.08085,0.3309,0.17653336,0.607286,-0.58838356,0.4113792366723987,1,10.38807302979394,-84.17748709793968,2019
0.08645,0.0465,0.06055,0.0481,0.26325,0.5055762,0.691023,-0.6260037,0.397762982322307,1,10.388701850492824,-84.16733613522912,2019
0.09935,0.0277,0.04425,0.0285,0.2984,0.50044,0.8256348,-0.74171895,0.4895997276109589,1,10.386006904640466,-84.16769546134277,2019
0.12985,0.0659,0.0811,0.0878,0.205,0.22442885,0.4002732,-0.43306535,0.2217457007269625,1,10.387444209095056,-84.16589883077454,2019
0.15025,0.0526,0.0748,0.06005,0.42125,0.4741907,0.7504675,-0.6984175,0.5521247197144191,1,10.384120442543814,-84.16482085243359,2019
0.1057,0.04035,0.06045,0.0503,0.3184,0.5015327,0.7271494,-0.6808763,0.4629331168356582,1,10.394630731368013,-84.16553950466088,2019
0.0733,0.0296,0.0409,0.0262,0.3722,0.6709316,0.8684739,-0.801985,0.5776936897261234,1,10.41053091189693,-84.18575159855358,2019
0.1043,0.03325,0.04685,0.0306,0.3869,0.5753257,0.85341316,-0.783977,0.5825068193214691,1,10.407117313817274,-84.16607849383135,2019
0.2011,0.058,0.0896,0.08205,0.30305,0.20222156,0.5738769,-0.5436139,0.3745339588678292,1,10.405320683249036,-84.16697680911548,2019
0.2281,0.04275,0.075,0.0488,0.3884,0.2600162,0.77676123,-0.67630553,0.5435339210859964,1,10.463621345188391,-84.27773908364742,2019
0.1072,0.03425,0.056,0.03525,0.4051,0.5814952,0.8399001,-0.75710255,0.5899664887483158,1,10.470268878290875,-84.30944961317684,2019
0.08355,0.026,0.03705,0.02555,0.2443,0.49031568,0.8106355,-0.736627,0.4262193825871185,1,10.532701790537184,-84.31430051571108,2019
0.1793,0.0402,0.06715,0.05445,0.3414,0.3113117,0.7248958,-0.67127645,0.4804654733703329,1,10.531533980667827,-84.2806136925566,2019
0.1483,0.0517,0.0707,0.092,0.141,-0.025233336,0.21030043,-0.33207372,0.1002728559137509,1,10.73311593042425,-84.89200707492834,2019
0.1963,0.13145,0.1435,0.11665,0.4378,0.38085476,0.5792226,-0.506279,0.456849532299682,1,10.796087831841026,-84.95650611232813,2019
0.1018,0.0661,0.07175,0.04945,0.3428,0.54206026,0.7478649,-0.6538415,0.4931633438294598,1,10.803903174812866,-84.93171261048643,2019
0.40155,0.4636,0.4668,0.4596,0.5798,0.18163756,0.11564365,-0.107968666,0.1171235617170683,1,10.828247519012503,-84.86981868741059,2019
0.1894,0.06735,0.0899,0.1208,0.2301,0.09702027,0.31148475,-0.438125,0.1926783428094665,1,10.83525437822864,-84.72680689417876,2019
0.1303,0.0491,0.06815,0.0773,0.2606,0.33333334,0.5424682,-0.58539927,0.3281417899821195,1,10.85007658041661,-84.71917121426374,2019
0.1322,0.0527,0.0806,0.07565,0.34,0.44006777,0.6359918,-0.616738,0.4330530285481039,1,10.840284943819707,-84.7120745235192,2019
0.21445,0.11625,0.1474,0.12515,0.3782,0.27630135,0.5027317,-0.43911716,0.3783076724250827,1,10.840015449234471,-84.68844883154686,2019
0.22405,0.0761,0.12665,0.16315,0.304,0.1514061,0.30150914,-0.4118193,0.2184511105937343,1,10.95131671293688,-84.64604835013641,2019
0.04645,0.023,0.0307,0.0186,0.2225,0.6545826,0.8457072,-0.7575039,0.4126973363653976,1,10.848818939018845,-84.68620304333656,2019
0.19975,0.2271,0.19735,0.18775,0.3628,0.28984088,0.31795478,-0.29536733,0.249940515211248,1,10.840913764518591,-84.68476573888196,2019
0.1656,0.0532,0.0832,0.06745,0.3567,0.36588168,0.6819521,-0.62173223,0.4694854727344386,1,10.820342344512254,-84.66742825389846,2019
0.15455,0.0483,0.0713,0.0585,0.3346,0.3680875,0.7023658,-0.64868194,0.4637218709194546,1,10.81549144197801,-84.67407578700094,2019
0.07095,0.0391,0.05325,0.04925,0.1991,0.47454175,0.60338235,-0.5779671,0.3003607998527545,1,10.812167675426766,-84.68153180385914,2019
0.1681,0.11205,0.12525,0.1359,0.1999,0.08641305,0.19058962,-0.22958636,0.1148600054815876,1,10.69996809644024,-84.85661345273404,2019
0.1402,0.06885,0.0866,0.0775,0.2775,0.3287048,0.5633803,-0.52430654,0.3508771964986837,1,10.696015509190111,-84.8563439581488,2019
0.0913,0.04065,0.0587,0.04835,0.2919,0.52348644,0.71579725,-0.66514546,0.434781328941849,1,10.694398541678698,-84.85158288714297,2019
0.2067,0.0847,0.1339,0.1553,0.4155,0.33558342,0.4558514,-0.5125591,0.3644938097906836,1,10.681283138530551,-84.85382867535326,2019
0.15895,0.06985,0.0874,0.10425,0.2218,0.16506894,0.36052752,-0.43467012,0.2134556033696737,1,10.685595051894326,-84.85104389797249,2019
0.27125,0.3481,0.327,0.29665,0.4567,0.25475648,0.21245106,-0.165497,0.1915466621957436,1,10.880349805491438,-84.67111134656335,2019
0.13275,0.0405,0.05905,0.0577,0.3187,0.41189498,0.69341123,-0.68735933,0.446713810604351,1,10.870198842780889,-84.65727729118791,2019
0.0552,0.0507,0.0438,0.0299,0.113,0.3436385,0.58152556,-0.44132653,0.1938870715181686,1,10.859419059371453,-84.56708643666231,2019
0.12545,0.045,0.0715,0.0649,0.3557,0.478541,0.6913932,-0.66526216,0.4738213982182494,1,10.861754679110163,-84.6842267497115,2019
0.0974,0.06925,0.07665,0.065,0.2481,0.43617943,0.5847972,-0.52794456,0.3377813327246051,1,10.853580010024675,-84.66751808542688,2019
0.1537,0.0425,0.06635,0.0642,0.3618,0.40368575,0.69859153,-0.69006187,0.4820734200178631,1,10.83255943237628,-84.65548066061967,2019
0.35785,0.4256,0.415,0.3852,0.5486,0.21043636,0.17498396,-0.13864677,0.1709443675783243,1,10.803813343284457,-84.95129588368023,2019
0.18285,0.08855,0.0965,0.1064,0.1763,-0.018237503,0.2472586,-0.29252198,0.1339593826369164,1,10.73913464282785,-84.92192097388953,2019
0.4539,0.7416,0.724,0.6976,0.7252,0.23009074,0.019398363,-0.00082805706,0.0215310929141491,1,10.722695473128462,-84.94078559485604,2019
0.2738,0.57555,0.55755,0.5199,0.5846,0.36206898,0.058578495,-0.02368337,0.0604860841449675,1,10.72027002186134,-84.93746182830479,2019
0.40815,0.628,0.6152,0.5889,0.6451,0.22497034,0.045542922,-0.023724522,0.0486158883912325,1,10.716497097668038,-84.9232684468157,2019
0.2518,0.33855,0.33375,0.34015,0.4129,0.24236497,0.096607134,-0.106006816,0.0870875090892861,1,10.713712320287266,-84.91078186436644,2019
0.13645,0.0454,0.0708,0.04605,0.3668,0.4577248,0.77691656,-0.6764168,0.5270581234937821,1,10.736709191560728,-84.89039010741692,2019
0.1507,0.1054,0.1151,0.11005,0.2854,0.3088741,0.4434189,-0.4252185,0.2937349973809185,1,10.71479029862821,-84.85077440338725,2019
0.1511,0.05555,0.0833,0.0752,0.2246,0.19563484,0.49833223,-0.45891523,0.2801950544857008,1,10.82707970914315,-84.71324233338855,2019
0.20195,0.14525,0.17425,0.1896,0.2682,0.1409125,0.1716907,-0.21234037,0.1230945964995713,1,10.809652392631232,-84.83505388591516,2019
0.37175,0.3032,0.3244,0.3249,0.4178,0.058324378,0.12508416,-0.1258421,0.1121348762879875,1,10.799681092977504,-84.842869228887,2019
0.33755,0.32785,0.3335,0.3109,0.4947,0.18882547,0.22815295,-0.194639,0.211167290253319,1,10.796536989483087,-84.8427793973586,2019
0.08805,0.053,0.06245,0.04345,0.4446,0.6693889,0.8219445,-0.7536732,0.6090025648117855,1,10.768329889561734,-84.92506507738393,2019
0.5501,0.6172,0.5896,0.5598,0.6702,0.09841839,0.089756064,-0.06397838,0.0957225088910835,1,10.800938734375272,-84.91599209301434,2019
0.26605,0.1792,0.1987,0.1852,0.4502,0.25710294,0.4170601,-0.387579,0.3500968641100715,1,10.800130250619564,-84.90629028794584,2019
0.1067,0.05635,0.06515,0.06925,0.175,0.2424565,0.432958,-0.45742244,0.2131340166290752,1,10.72853452247524,-84.71476946937156,2019
0.11925,0.04605,0.06195,0.0648,0.1903,0.22952674,0.49196392,-0.50882065,0.2493047284190372,1,10.722515810071638,-84.70713378945655,2019
0.0976,0.04295,0.0551,0.0476,0.1394,0.17637134,0.4909091,-0.43341902,0.2004366886106326,1,10.7207191795034,-84.71351182797379,2019
0.1353,0.0345,0.04445,0.03785,0.2174,0.23277575,0.70342803,-0.66049266,0.3566037729148266,1,10.719192043520396,-84.70542699041671,2019
0.2204,0.1588,0.17635,0.15995,0.4388,0.3313107,0.46572024,-0.4266439,0.3806825959117723,1,10.733295593481072,-84.72527975819575,2019
0.09685,0.04395,0.05695,0.0556,0.2795,0.48531953,0.66815877,-0.6614653,0.4021674181313041,1,10.729702332344594,-84.72590857889465,2019
0.1142,0.0588,0.08125,0.06905,0.3864,0.5437475,0.6967834,-0.6525179,0.4982207503793913,1,10.735182055577724,-84.72267464387181,2019
0.13935,0.05905,0.0814,0.0945,0.1541,0.050264113,0.23974258,-0.30870488,0.1194229291429181,1,10.740302452697204,-84.73013066073,2019
0.23055,0.2624,0.25925,0.2407,0.4291,0.30099294,0.28127798,-0.2467495,0.2415797549040526,1,10.755573812527237,-84.91841754428145,2019
0.09845,0.06455,0.07495,0.05475,0.2945,0.49891844,0.686471,-0.5942617,0.4234618714878665,1,10.749824594708873,-84.9179683866394,2019
0.0805,0.05345,0.06505,0.04935,0.2327,0.48595148,0.650062,-0.5630563,0.3516718934101589,1,10.749824594708873,-84.92201080541794,2019
0.1613,0.0566,0.0709,0.06545,0.3082,0.31288603,0.64967215,-0.62595624,0.4167859052361195,1,10.739404137413086,-84.8999122494286,2019
0.10595,0.04605,0.05445,0.03795,0.3951,0.5770881,0.8247315,-0.7577577,0.5741653654867722,1,10.736260033918668,-84.88886297143392,2019
0.21955,0.0617,0.0821,0.08335,0.3054,0.16353941,0.5711897,-0.5762581,0.3747679442839599,1,10.747309311913336,-84.92838884393518,2019
0.1581,0.0627,0.08445,0.08985,0.2525,0.22990747,0.47509858,-0.49873868,0.2896361313684321,1,10.743626219248448,-84.93144311590119,2019
0.14315,0.0516,0.067,0.09155,0.1266,-0.06135312,0.16066925,-0.30785123,0.0732089342104964,1,10.741560094094972,-84.92856850699201,2019
0.1978,0.06165,0.0798,0.0672,0.3256,0.24417272,0.65784115,-0.6063147,0.4341397880308141,1,10.744075376890509,-84.92192097388953,2019
0.1835,0.04585,0.063,0.04565,0.4208,0.39268574,0.8042663,-0.7395618,0.5822598137828201,1,10.732666772782189,-84.90754792934361,2019
0.52145,0.8776,0.8344,0.7984,0.8,0.2107912,0.001001018,0.021047471,0.0011437479175726,1,10.717485244480567,-84.9292871592193,2019
0.33855,0.3962,0.3473,0.3314,0.4874,0.18021671,0.1905227,-0.16784474,0.1774340173351982,1,10.71389198334409,-84.92272945764523,2019
0.45425,0.4458,0.4492,0.4324,0.5546,0.099469684,0.12380954,-0.105000995,0.1232683387499939,1,10.70931057539508,-84.91886670192352,2019
0.2715,0.146,0.1794,0.1683,0.4192,0.21384105,0.42706382,-0.40060142,0.346068964080871,1,10.7102088906792,-84.9089852337982,2019
0.35265,0.2944,0.3139,0.3054,0.4729,0.14566049,0.21521263,-0.2020844,0.1965500903873208,1,10.725929408151291,-84.91922602803716,2019
0.1445,0.1349,0.131,0.1155,0.2706,0.3037822,0.40170938,-0.34760955,0.2625549977462434,1,10.72161749478752,-84.91257849493468,2019
0.17305,0.2518,0.2548,0.2275,0.3188,0.29633018,0.16712429,-0.11157603,0.1308897949975935,1,10.720539516446577,-84.9119496742358,2019
0.2589,0.1294,0.1586,0.1491,0.4182,0.23526806,0.47435218,-0.45006934,0.3781972959551019,1,10.699518938798178,-84.86128469221146,2019
0.11335,0.04715,0.0617,0.0467,0.2729,0.41307443,0.7077597,-0.6312014,0.4139824092116376,1,10.693859552508226,-84.8691000351833,2019
0.0636,0.03415,0.04315,0.03315,0.3837,0.7156271,0.84095,-0.7978213,0.5735125865991836,1,10.690176459843336,-84.85023541421678,2019
0.1119,0.04335,0.05905,0.0419,0.4139,0.5743629,0.81614745,-0.7502907,0.5838041283653514,1,10.68298993757038,-84.85643378967721,2019
0.18375,0.0662,0.09215,0.0829,0.3825,0.35099337,0.64374727,-0.6117139,0.4655065128370015,1,10.687032356348915,-84.85616429509197,2019
0.05675,0.0444,0.05,0.0409,0.2661,0.6484435,0.7335505,-0.6836444,0.4185873477414515,1,10.744075376890509,-84.71890171967851,2019
0.21695,0.1696,0.1681,0.1452,0.3567,0.24361545,0.4213987,-0.359375,0.3166483732442966,1,10.701315569366418,-84.93566519773655,2019
0.28975,0.2929,0.2946,0.2775,0.4165,0.17946902,0.20028818,-0.17142454,0.1746231129439123,1,10.698440960457235,-84.93818048053208,2019
0.4189,0.4644,0.444,0.4047,0.5528,0.13779971,0.15467362,-0.10914927,0.1524185121188101,1,10.692332416525222,-84.91940569109398,2019
0.22575,0.2293,0.2234,0.2102,0.3273,0.18361814,0.21786049,-0.188669,0.1693012254556872,1,10.692332416525222,-84.9225497945884,2019
0.28415,0.18585,0.21675,0.20055,0.4044,0.17464234,0.33696997,-0.30210093,0.2767319611156763,1,10.68855949233192,-84.90161904846842,2019
0.2305,0.07075,0.0945,0.1105,0.33,0.1775201,0.4982974,-0.55477035,0.3500797600287249,1,10.79986075603433,-84.90179871152525,2019
0.36895,0.3231,0.344,0.3351,0.5004,0.15120491,0.19784561,-0.18522027,0.1856608140008387,1,10.705896977315428,-84.87179498103565,2019
0.1456,0.1172,0.1,0.09035,0.2536,0.27054107,0.47463295,-0.43438914,0.2901534426740793,1,10.793213222931843,-84.94958908464041,2019
0.2829,0.25735,0.26815,0.25385,0.4619,0.24033296,0.2906741,-0.26539278,0.2566933760352461,1,10.794021706687552,-84.92156164777587,2019
0.29855,0.2463,0.2585,0.2506,0.4234,0.17293441,0.2563798,-0.24182431,0.2207836467197239,1,10.796986147125146,-84.93440755633878,2019
0.1546,0.11875,0.12385,0.1046,0.4267,0.46808878,0.60624886,-0.55008626,0.4684863773722203,1,10.81378464293818,-84.9180582181678,2019
0.3946,0.5725,0.531,0.4737,0.63,0.22974819,0.14161459,-0.0852713,0.1461931876614184,1,10.81836605088719,-84.92192097388953,2019
0.0759,0.0438,0.0537,0.04895,0.1928,0.43505767,0.5950362,-0.5643002,0.2908998955361806,1,10.810640539443764,-84.91257849493468,2019
0.48735,0.4998,0.5094,0.4887,0.61,0.11176929,0.11040321,-0.08986957,0.1138112315662795,1,10.812527001540415,-84.94401952987886,2019
0.2788,0.29545,0.2963,0.26955,0.5178,0.30002508,0.31529814,-0.2720796,0.2892569819121301,1,10.798153956994502,-84.96539943364091,2019
0.16755,0.0711,0.0961,0.11765,0.1736,0.017734151,0.192103,-0.28735632,0.1060663516641249,1,10.8334577476604,-84.97896399443111,2019
0.0931,0.03785,0.0421,0.0334,0.1574,0.25668663,0.6498952,-0.5779449,0.2692530370121938,1,10.838308650194644,-84.96881303172056,2019
0.25555,0.1813,0.1872,0.1911,0.3014,0.08232339,0.2239594,-0.23372905,0.166700257462036,1,10.827349203728389,-84.95767392219747,2019
0.2945,0.2675,0.3287,0.3551,0.4238,0.18000835,0.08820129,-0.12637872,0.0805770418465014,1,10.84136292216065,-84.92452608821347,2019
0.52225,0.5834,0.5916,0.591,0.6426,0.10331803,0.041828778,-0.041322313,0.0446469590388606,1,10.798872609221798,-84.96935202089104,2019
0.14955,0.27275,0.2647,0.26335,0.2895,0.31875637,0.04730033,-0.044749193,0.0372560022445789,1,10.860856363826043,-85.00133204500568,2019
0.3947,0.4358,0.4345,0.4257,0.5128,0.13013773,0.09280764,-0.08265594,0.0908237436565181,1,10.861036026882868,-85.0051948007274,2019
0.1736,0.0444,0.07775,0.04795,0.3742,0.366192,0.77282953,-0.6559354,0.5306891370654445,1,10.843698541899364,-84.99351670203384,2019
0.09205,0.0407,0.05305,0.0487,0.191,0.34958488,0.59365875,-0.565253,0.2885629276948148,1,10.86759372845694,-84.9819284348687,2019
0.0524,0.0349,0.0427,0.0275,0.2426,0.64474577,0.7963717,-0.70066595,0.4189715540052233,1,10.855196977536092,-84.9742927549537,2019
0.08065,0.0334,0.05335,0.03305,0.3851,0.65367687,0.84192276,-0.7566427,0.5751511246980574,1,10.850615569587085,-84.95830274289636,2019
0.16295,0.063,0.0755,0.0662,0.2964,0.29051924,0.6348593,-0.5939769,0.400301421153744,1,10.846123993166485,-84.95623661774289,2019
0.19875,0.1625,0.1645,0.13535,0.3979,0.33378026,0.49235815,-0.4150071,0.3811516828909415,1,10.793123391403432,-84.95129588368023,2019
0.43875,0.5102,0.4653,0.4208,0.575,0.13440196,0.15485036,-0.10545035,0.1546329611257412,1,10.830493307222804,-84.89865460803082,2019
0.28485,0.24335,0.255,0.23775,0.4632,0.23841989,0.32163495,-0.2898914,0.2815895870667921,1,10.828696676654566,-84.90548180419013,2019
0.24965,0.1992,0.215,0.2158,0.3318,0.14128473,0.21183348,-0.21360645,0.1660939430009541,1,10.831840780148983,-84.91392596786086,2019
0.27835,0.3354,0.3289,0.3103,0.4206,0.20351957,0.15090984,-0.12234821,0.1344138501264462,1,10.83211027473422,-84.91913619650875,2019
0.0758,0.04885,0.0541,0.05035,0.1723,0.38895604,0.5477206,-0.5220848,0.2531308329126949,1,10.844417194126658,-84.91257849493468,2019
0.10165,0.07305,0.0781,0.07105,0.2384,0.40214673,0.5407982,-0.50647706,0.3101179703640949,1,10.84226123744477,-84.91455478855974,2019
0.1098,0.04155,0.0664,0.057,0.3828,0.5542022,0.74079126,-0.70436335,0.520004269536205,1,10.851963042513262,-84.9165310821848,2019
0.09125,0.0415,0.0547,0.06425,0.1734,0.31040996,0.45928887,-0.5203858,0.2219548566023572,1,10.85097489570073,-84.91060220130962,2019
0.3144,0.19035,0.2209,0.23225,0.4319,0.1574434,0.3006098,-0.32322302,0.257247764038618,1,10.866336087059176,-84.90134955388318,2019
0.0878,0.03815,0.053,0.03985,0.3472,0.5963218,0.7940835,-0.73513246,0.5197283191854406,1,10.866785244701234,-84.90781742392885,2019
0.32885,0.3748,0.3762,0.358,0.5224,0.22737153,0.1867333,-0.16269757,0.1786438795057849,1,10.869120864439944,-84.92596339266807,2019
0.19125,0.10165,0.14295,0.176,0.2626,0.15721054,0.19744644,-0.29503146,0.1383976219105809,1,10.864539456490936,-84.93404823022513,2019
0.4265,0.5621,0.56005,0.5477,0.7119,0.25070274,0.13035884,-0.11938361,0.1399750023618628,1,10.86067670076922,-84.93566519773655,2019
0.3632,0.3801,0.38085,0.3594,0.5381,0.19405302,0.19910863,-0.17111923,0.1918067967591877,1,10.860497037712395,-84.94913992699834,2019
0.0513,0.03285,0.04105,0.04505,0.1748,0.54621845,0.5901751,-0.6196433,0.2703688186476343,1,10.861664847581752,-84.9457263289187,2019
0.10315,0.04475,0.0636,0.05855,0.2806,0.46241042,0.6547251,-0.6304474,0.3969195163638773,1,10.865976760945523,-84.9473432964301,2019
0.08055,0.03485,0.04465,0.0297,0.2565,0.5220294,0.7924528,-0.70347005,0.4327143302188936,1,10.86939035902518,-84.9427618884811,2019
0.3682,0.32035,0.32775,0.32275,0.5304,0.18050298,0.24339211,-0.23614751,0.230185100362678,1,10.864180130377289,-84.9397076165151,2019
0.38695,0.42565,0.4402,0.4384,0.5484,0.17260918,0.11147141,-0.10944769,0.1109765794995498,1,10.865437771775056,-84.96036886804984,2019
0.1974,0.08255,0.11495,0.12425,0.2839,0.17972156,0.39115518,-0.4235928,0.2636954105498006,1,10.877834522695904,-84.96378246612949,2019
0.40335,0.41815,0.41225,0.4025,0.4859,0.09283106,0.093876645,-0.082001895,0.0901037272779296,1,10.882415930644914,-84.9698910100615,2019
