system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000c0c_0,0.3383,0.2938,0.3022,0.2896,0.4651,0.15782923,0.2325427,-0.2123029,0.20981108030722306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.29641946727524,9.61543205392274]}"
00000000000000000c0d_0,0.2223,0.05095,0.0896,0.06705,0.3869,0.27019045,0.704593,-0.6239245,0.5029351671094645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.43683529474683,10.336599564013891]}"
00000000000000000c0f_0,0.1363,0.0141,0.0372,0.0297,0.2406,0.27673125,0.7802442,-0.73218143,0.41068415620891247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32220111592947,9.420677300325627]}"
00000000000000000c10_0,0.1764,0.0463,0.0915,0.0687,0.3248,0.29608938,0.6508259,-0.5604132,0.42993846028997373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.29256586011724,10.39499005748166]}"
00000000000000000c15_0,0.081,0.0172,0.0313,0.0208,0.2181,0.45837513,0.82586855,-0.74899757,0.4005278061802384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.78636062323403,9.657024051577475]}"
00000000000000000c17_0,0.4081,0.4074,0.4372,0.4112,0.6104,0.19862543,0.19498828,-0.16533029,0.1963722723706619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.7080275304588,10.65541165834791]}"
00000000000000000c18_0,0.2828,0.3386,0.3184,0.2656,0.49,0.26811597,0.29698256,-0.21227117,0.26807902125148153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45263649518363,8.474032653920476]}"
00000000000000000c1a_0,0.1408,0.0349,0.0598,0.0426,0.2684,0.311828,0.726045,-0.63558805,0.4176325740995829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44365334234244,10.365255821577305]}"
00000000000000000c1b_0,0.0806,0.0199,0.0424,0.0202,0.1836,0.38985616,0.80176646,-0.62477875,0.348252335986762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32848932291832,8.743078081514273]}"
00000000000000000c1c_0,0.167,0.01505,0.0331,0.02205,0.1864,0.054895304,0.78843844,-0.69840544,0.3479779721525071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.44249468103679,9.889418215579195]}"
00000000000000000c1f_0,0.131,0.0204,0.029,0.0173,0.1876,0.17765224,0.8311371,-0.7322253,0.3623918302655853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.10050147809064,9.507993545942044]}"
00000000000000000c20_0,0.1122,0.02735,0.04065,0.02815,0.1809,0.23439097,0.7306864,-0.63303995,0.32314363142321517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.25878005687063,8.766793605015028]}"
00000000000000000c21_0,0.2568,0.24135,0.24575,0.21905,0.3621,0.17014058,0.24614987,-0.19141237,0.1984692208086889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.96117735180555,10.960120202721251]}"
00000000000000000c22_0,0.2226,0.0423,0.0676,0.0364,0.3986,0.28332263,0.8326437,-0.70999575,0.5810695272433364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51300328227646,8.907918936150205]}"
00000000000000000c25_0,0.2063,0.0334,0.05565,0.04605,0.2464,0.08857962,0.6850744,-0.63151795,0.3792352788756925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.05208685855844,10.329053715627287]}"
00000000000000000c28_0,0.1674,0.0301,0.0647,0.03645,0.3833,0.39204648,0.8263252,-0.7111607,0.5656700286235145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.05279636222204,8.537274049922491]}"
00000000000000000c29_0,0.1423,0.0147,0.031,0.013,0.2422,0.25981796,0.8981191,-0.77306,0.4552436462429025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63904149092028,9.725026518585322]}"
00000000000000000c2b_0,0.655,1.3848,1.3416,1.2792,1.3336,0.34124514,0.020820608,0.002990392,0.026214382404696618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63643180231449,10.658465930313916]}"
00000000000000000c2c_0,0.1653,0.0401,0.0647,0.039,0.2916,0.2764281,0.7640653,-0.6368229,0.4561762423290515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41751236757456,10.185323270168164]}"
00000000000000000c2d_0,0.0318,0.0071,0.013,0.009,0.056,0.27562642,0.72307694,-0.62318844,0.12477876638337339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60283481068842,9.198883256676519]}"
00000000000000000c2f_0,0.166,0.0245,0.047,0.0243,0.365,0.37476462,0.8751606,-0.7718447,0.5746654778467999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.54444431722065,10.422209010590482]}"
00000000000000000c30_0,0.17905,0.03585,0.06425,0.03705,0.3886,0.36915353,0.8259133,-0.7162416,0.5696807536663373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.98794714727231,10.966588072766912]}"
00000000000000000c31_0,0.0936,0.023,0.0453,0.0172,0.334,0.5622077,0.90205014,-0.7611389,0.5582706657833457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.57687349897736,8.90630196863879]}"
00000000000000000c32_0,0.18315,0.02465,0.0579,0.02865,0.3569,0.32172948,0.8513811,-0.7208293,0.5560103943822681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.10616543866243,9.910079467113944]}"
00000000000000000c33_0,0.1996,0.0237,0.0566,0.0321,0.3514,0.27549908,0.8325945,-0.722549,0.5421052512628861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59681609828482,9.326264363964667]}"
00000000000000000c34_0,0.2136,0.0416,0.0693,0.0739,0.226,0.028207464,0.50716907,-0.5306468,0.28522314856936554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.65888968441747,9.344500164232292]}"
00000000000000000c35_0,0.4029,0.2332,0.27,0.2854,0.4164,0.01647745,0.18666284,-0.21328668,0.1635047223960016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.33325039392415,9.164387949766327]}"
00000000000000000c36_0,0.1745,0.0302,0.0527,0.0297,0.362,0.3494874,0.8483533,-0.7458404,0.5589884373245885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28932277653071,8.837491017875234]}"
00000000000000000c37_0,0.18035,0.0281,0.04665,0.025,0.4132,0.39230055,0.88589686,-0.79710776,0.6206565671340389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49997771065674,8.96154835861214]}"
00000000000000000c38_0,0.1782,0.0271,0.0402,0.0278,0.2799,0.22200394,0.8193045,-0.74882853,0.4681812754178445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.39353649805227,9.946191741535548]}"
00000000000000000c39_0,0.1591,0.0165,0.037,0.0189,0.2818,0.2782944,0.8742933,-0.76787955,0.4925065602003794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.11658132167636,9.869026458629682]}"
00000000000000000c3a_0,0.19845,0.03675,0.07355,0.04485,0.4058,0.34315267,0.80095416,-0.69312614,0.5695313893273344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9375516598332,10.38807302979394]}"
00000000000000000c3b_0,0.084,0.0471,0.0594,0.0512,0.1675,0.33200797,0.5317787,-0.47642136,0.24272993947380356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60454160972824,9.778566109518845]}"
00000000000000000c3d_0,0.5526,0.3386,0.4056,0.4264,0.6088,0.048389845,0.17619783,-0.20031545,0.17821781024990233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33657873475724,9.548507565255836]}"
00000000000000000c3e_0,0.18335,0.0191,0.03865,0.02565,0.2573,0.16782026,0.8186959,-0.7388072,0.44380227151357254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.6568327078277,9.9886820544744]}"
00000000000000000c3f_0,0.2504,0.0613,0.088,0.1186,0.251,0.0011966102,0.35822508,-0.48082593,0.22838083913878449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29202229666491,9.826895471804475]}"
00000000000000000c41_0,0.32925,0.05355,0.07905,0.1037,0.238,-0.16086382,0.39303485,-0.5013405,0.23933707023131284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61012031305349,10.475209612353535]}"
00000000000000000c42_0,0.1518,0.0608,0.0844,0.0659,0.2696,0.27954435,0.60715353,-0.52316386,0.36570916614564625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22940514707993,10.026590959464246]}"
00000000000000000c44_0,0.1634,0.0222,0.0473,0.0263,0.335,0.3443018,0.85441464,-0.75255036,0.5376175641194609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.56312927513034,10.248923992283826]}"
00000000000000000c45_0,0.1438,0.0119,0.029,0.01675,0.2618,0.290927,0.87973434,-0.8005502,0.47212766047240196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61029997611031,10.015541681469575]}"
00000000000000000c46_0,0.129,0.04305,0.0497,0.0387,0.1988,0.21293473,0.6741053,-0.6,0.3256271161290634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.89425286313865,10.559112259890297]}"
00000000000000000c47_0,0.2736,0.0575,0.0855,0.0748,0.2958,0.03898839,0.5963303,-0.55153424,0.38077188288837494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.55316712404031,11.009617374876237]}"
00000000000000000c48_0,0.36375,0.2129,0.2393,0.22365,0.4551,0.11155888,0.34099448,-0.31077188,0.2945281115416678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.94697482175275,8.9928097304995]}"
00000000000000000c49_0,0.2675,0.25425,0.2622,0.24495,0.3794,0.17297882,0.21534398,-0.18266836,0.17937032558655852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.74333589540656,10.259973270278497]}"
00000000000000000c4a_0,0.0712,0.0233,0.0361,0.0305,0.106,0.19638827,0.5531135,-0.4919071,0.17792615517689445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.73542614662446,9.362915627556742]}"
00000000000000000c4c_0,0.1751,0.0254,0.0506,0.0304,0.2807,0.23168056,0.8045644,-0.6945367,0.4628898989830421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.64991568013998,10.457333138199555]}"
00000000000000000c4e_0,0.22415,0.03075,0.0775,0.04415,0.4172,0.3010057,0.8086052,-0.68667877,0.5820720883490756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48830876052688,10.040514846368097]}"
00000000000000000c50_0,0.1653,0.0145,0.034,0.0257,0.2625,0.22720896,0.82165164,-0.77065766,0.450647030047709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.07427067179434,9.686219298311359]}"
00000000000000000c51_0,0.1112,0.0028,0.015,0.0078,0.1593,0.17781886,0.90664274,-0.82788295,0.3406535748484102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5282746421065,9.686848119010241]}"
00000000000000000c52_0,0.1406,0.0174,0.0383,0.0228,0.2742,0.32208294,0.84646463,-0.75488,0.47314929919214277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.21925418436938,10.132053173819877]}"
00000000000000000c54_0,0.4267,0.5321,0.52675,0.49965,0.5949,0.1646437,0.08702207,-0.060758688,0.08960209119953529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.845923500853,10.744973692174627]}"
00000000000000000c57_0,0.1013,0.0117,0.0222,0.0114,0.191,0.30687648,0.88735175,-0.7917448,0.3835421401461556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.77899443790426,9.50826304052728]}"
00000000000000000c58_0,0.232,0.0328,0.0735,0.0523,0.3028,0.13238595,0.7054351,-0.60935426,0.43942229238289704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26525250119815,9.853934761856474]}"
00000000000000000c5a_0,0.1645,0.023,0.0447,0.022,0.4164,0.43363744,0.899635,-0.8061158,0.6304347694909899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.07076724218628,9.404327962154653]}"
00000000000000000c5b_0,0.21015,0.02665,0.0497,0.0447,0.253,0.0925186,0.6996977,-0.67162204,0.39168859145035073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.18512735213655,10.266710634909392]}"
00000000000000000c5d_0,0.1793,0.0724,0.0895,0.0551,0.4284,0.40990624,0.7720786,-0.6543734,0.5693441853582616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28716681984882,9.480954255890047]}"
00000000000000000c5e_0,0.0988,0.00805,0.02375,0.012,0.22695,0.39339983,0.8995606,-0.81053054,0.4363285808159227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.90511332951279,8.976640055385348]}"
00000000000000000c5f_0,0.2443,0.04845,0.07285,0.07945,0.1966,-0.10818777,0.42437968,-0.4592689,0.22643516874496952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.14102007168627,10.652806544023964]}"
00000000000000000c60_0,0.16435,0.09525,0.10205,0.0848,0.2827,0.2647355,0.5385034,-0.46952567,0.34219020994739857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86820171989918,10.326718095888577]}"
00000000000000000c61_0,0.2436,0.04045,0.0692,0.0588,0.2998,0.10342292,0.672058,-0.6249322,0.42103425095470326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.87331296845495,8.585962738321768]}"
00000000000000000c62_0,0.2276,0.1384,0.179,0.1704,0.3714,0.2400668,0.37098563,-0.34956393,0.28940296576305863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.35409130851572,10.179663883878211]}"
00000000000000000c65_0,0.3589,0.19865,0.227,0.2094,0.4274,0.08711685,0.34233668,-0.30623472,0.28764953789883874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.94427987590039,8.724932112775058]}"
00000000000000000c66_0,0.1578,0.013,0.04,0.0201,0.365,0.39632747,0.8956115,-0.80246913,0.5845102361504259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.33423854073668,9.537278624204342]}"
00000000000000000c67_0,0.252,0.0652,0.0984,0.1178,0.254,0.0039525772,0.366326,-0.44154373,0.23434275624100212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.67668090132489,9.909360814886648]}"
00000000000000000c68_0,0.15175,0.0164,0.03955,0.01855,0.3369,0.37890106,0.8956253,-0.78987914,0.5582149718266128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.88319443658027,8.624051306368436]}"
00000000000000000c69_0,0.0883,1.0E-4,0.014,0.0073,0.1529,0.26782754,0.9088639,-0.83223486,0.33080883726241395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61720785523433,9.563239935915396]}"
00000000000000000c6a_0,0.2909,0.0666,0.0976,0.0938,0.3474,0.0885164,0.574796,-0.5613483,0.4041649053798836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.40494052787874,9.819978444116755]}"
00000000000000000c6c_0,0.1863,0.0359,0.0632,0.0583,0.3959,0.36001375,0.7432849,-0.72467875,0.5307063627797514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.94078102057418,9.588572426927566]}"
00000000000000000c6e_0,0.0469,0.0134,0.018,0.0088,0.1406,0.49973333,0.8821955,-0.7730139,0.3044348554454268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.54417482263541,9.14884709535106]}"
00000000000000000c6f_0,0.29745,0.05685,0.08975,0.1077,0.2472,-0.0922611,0.39306846,-0.46728,0.24476547033674942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.10068571542931,10.248923992283826]}"
00000000000000000c71_0,0.14295,0.02295,0.0442,0.0264,0.3212,0.38403535,0.84810126,-0.75807333,0.5217083685278621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.58083066050933,11.00234102107487]}"
00000000000000000c72_0,0.1749,0.0221,0.04375,0.02535,0.3133,0.28349042,0.8502879,-0.7549363,0.5150241601496076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.27846231015656,10.651009913455724]}"
00000000000000000c73_0,0.21895,0.03875,0.0688,0.05085,0.3007,0.15731743,0.7107097,-0.62760484,0.44010922312178796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.02864082964292,10.277849744432475]}"
00000000000000000c78_0,0.4499,0.2823,0.3169,0.292,0.49975,0.05249301,0.26239341,-0.2239025,0.24124249488457866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.07121182554648,8.862464182773756]}"
00000000000000000c79_0,0.21015,0.2645,0.24695,0.24285,0.291,0.16132896,0.090193875,-0.08188495,0.06986023450393122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01929835068808,10.672838974859829]}"
00000000000000000c7a_0,0.1098,0.0116,0.0357,0.0233,0.3049,0.47046056,0.8580134,-0.7903699,0.5100217237234181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46665021361589,9.585697818018383]}"
00000000000000000c7b_0,0.1024,0.0019,0.0202,0.0114,0.1914,0.3029272,0.88757396,-0.80907375,0.38417758507981814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45173817989951,9.488589935805063]}"
00000000000000000c7d_0,0.1994,0.028,0.0558,0.0296,0.4288,0.36517033,0.87085515,-0.76970696,0.6247913068266266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.36424684550812,9.682536205646468]}"
00000000000000000c7e_0,0.1049,0.0234,0.039,0.0295,0.1448,0.15979177,0.6615032,-0.5756257,0.25648822307190544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.71233944382259,10.206433679344974]}"
00000000000000000c7f_0,0.19725,0.06975,0.0864,0.0806,0.2637,0.14415884,0.53180367,-0.50642675,0.3252990740057082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92362777292935,10.262578384602444]}"
00000000000000000c80_0,0.20035,0.02605,0.0433,0.03275,0.1999,-0.0011242977,0.7184612,-0.64391446,0.3422166146909901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.03843246623983,9.913223570608361]}"
00000000000000000c81_0,0.1678,0.0227,0.04555,0.02475,0.3963,0.40507004,0.88243675,-0.79382145,0.6050974318132276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.92837969537148,8.52065521716628]}"
00000000000000000c82_0,0.16205,0.0168,0.0348,0.0187,0.2785,0.2643287,0.8741588,-0.7778487,0.4888359141989371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4516574969348,9.943406964154777]}"
00000000000000000c83_0,0.0249,0.0286,0.03955,0.032,0.03035,0.09864252,-0.026463542,0.13161659,-0.004401178581552944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67461020188956,10.930745292930544]}"
00000000000000000c84_0,0.1245,0.0305,0.0591,0.0415,0.4016,0.526706,0.8126834,-0.7434339,0.5727388466552606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61181796352962,10.292851609677271]}"
00000000000000000c85_0,0.2265,0.1096,0.133,0.1212,0.3716,0.24260156,0.5081169,-0.4728498,0.3783239294644052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.29363468989447,9.583452029808084]}"
00000000000000000c86_0,0.1524,0.0194,0.0378,0.0194,0.3264,0.36340854,0.8877964,-0.79242176,0.5444549658127762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01067452396053,9.899928504403393]}"
00000000000000000c87_0,0.1632,0.0229,0.0512,0.0289,0.3882,0.40805224,0.86142415,-0.76695496,0.5876676642863405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53222722935662,10.114805520364783]}"
00000000000000000c88_0,0.1222,0.0331,0.0408,0.0315,0.1561,0.121811025,0.6641791,-0.5855764,0.27181501619322895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.05504672471419,9.511496975550111]}"
00000000000000000c8a_0,0.19095,0.01965,0.04205,0.0291,0.2376,0.10885543,0.78177726,-0.6992669,0.4079170431151796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.50681405537973,10.293390598847743]}"
00000000000000000c8c_0,0.07355,0.0188,0.03155,0.02055,0.12955,0.27572623,0.7261825,-0.6083178,0.2514997610006495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.12529040565047,8.860038731506634]}"
00000000000000000c8d_0,0.64095,1.0108,0.9592,0.9128,0.93195,0.18500856,0.010380789,0.014409249,0.01225074689787024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46763836042842,9.015357444130899]}"
00000000000000000c8e_0,0.3406,0.251,0.2654,0.235,0.472,0.16170315,0.33521923,-0.2801736,0.29453190100952464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.46979889139217,9.625852511218527]}"
00000000000000000c8f_0,0.1114,0.0289,0.0385,0.0242,0.2573,0.39571464,0.82806396,-0.739689,0.44740881530780774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.86828697714573,9.652981632798936]}"
00000000000000000c90_0,0.1516,0.3,0.2598,0.221,0.2834,0.3029885,0.12371134,-0.04344627,0.09318996163188367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67505935953163,8.592340776839016]}"
00000000000000000c91_0,0.1308,0.02905,0.0452,0.03675,0.3417,0.4463492,0.8057867,-0.7663479,0.520718296961708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.89820545038877,10.365884642276189]}"
00000000000000000c92_0,0.14325,0.01635,0.0359,0.0173,0.3423,0.40994745,0.90378195,-0.81015337,0.5671242404577383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.87448077832431,8.567547274997318]}"
00000000000000000c93_0,0.2005,0.0386,0.0745,0.048,0.3306,0.24496329,0.7464342,-0.6321896,0.48247210622089143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.40970159888457,9.72906893736386]}"
00000000000000000c94_0,0.15105,0.01535,0.03705,0.0185,0.3022,0.3334804,0.8846274,-0.781577,0.5185207618733042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.28744546299775,10.091988312148146]}"
00000000000000000c96_0,0.2157,0.0385,0.07385,0.0428,0.4218,0.3232941,0.8157555,-0.7020075,0.5893634510737491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.032943594443,8.610127419464584]}"
00000000000000000c97_0,0.2205,0.1324,0.1386,0.1216,0.2591,0.080483705,0.36117676,-0.30299217,0.2341886952991853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.86244792779895,9.501974833538444]}"
00000000000000000c98_0,0.1839,0.0228,0.0499,0.0255,0.3276,0.28093842,0.855565,-0.73562914,0.5311804046254769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.95093655756658,9.90442008082399]}"
00000000000000000c9a_0,0.1183,0.01275,0.0224,0.01285,0.19305,0.2400835,0.87518215,-0.7920631,0.3829154236003791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.88391308880756,8.68037567468273]}"
00000000000000000c9b_0,0.4013,0.5912,0.5624,0.5244,0.5537,0.15958111,0.02717742,0.0077950126,0.027849922443330455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.76039931152297,9.463526939378129]}"
00000000000000000c9c_0,0.13665,0.0173,0.03195,0.01495,0.3299,0.4142107,0.9132956,-0.8234075,0.5591821000657998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9608088771282,8.573476155872507]}"
00000000000000000c9e_0,0.5731,0.6132,0.6048,0.5668,0.7296,0.120135136,0.12557854,-0.0935252,0.13593855465904162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40772073097766,10.203199744322143]}"
00000000000000000c9f_0,0.1823,0.0295,0.0633,0.0403,0.3164,0.2688991,0.7740398,-0.6665789,0.4834247583299973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.42703908386808,9.572492583341827]}"
00000000000000000ca0_0,0.1658,0.03045,0.05945,0.05035,0.2692,0.23770113,0.68486935,-0.6382169,0.40055518075880897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.23552283957565,10.292851609677271]}"
00000000000000000ca1_0,0.0364,0.0111,0.0218,0.0108,0.1142,0.51660025,0.8272,-0.67941177,0.248160006116867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5320475662998,9.936849262580704]}"
00000000000000000ca4_0,0.2188,0.02465,0.05815,0.0254,0.4141,0.30857956,0.8844141,-0.75373214,0.6205960543045188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03060797470428,8.398125012412377]}"
00000000000000000ca7_0,0.1994,0.0651,0.07805,0.0607,0.2448,0.10220624,0.60261863,-0.51649374,0.34283054355107156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.94104594087756,8.760685061083015]}"
00000000000000000ca8_0,0.1794,0.1022,0.1236,0.1198,0.2211,0.10411987,0.2971546,-0.28285468,0.1806992520038863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.36828469000481,9.78566280026339]}"
00000000000000000cab_0,0.19785,0.03335,0.05685,0.0393,0.3065,0.21542577,0.77270097,-0.68707854,0.473870880370281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62808204445403,10.663586327433398]}"
00000000000000000cac_0,0.1673,0.0256,0.0488,0.0252,0.3834,0.39240965,0.876652,-0.7741786,0.591349321742856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.09843535293716,9.505208768561275]}"
00000000000000000cad_0,0.19505,0.0302,0.059,0.0418,0.3127,0.23170853,0.7641749,-0.6825397,0.4755412567768349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.16635256269845,9.929662740307748]}"
00000000000000000cae_0,0.138,0.02465,0.037,0.0181,0.2831,0.34457377,0.8798141,-0.76882225,0.4961308127395813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62700406611309,10.791955581534078]}"
00000000000000000cb0_0,0.08865,0.0199,0.0459,0.0214,0.2817,0.52126366,0.8587925,-0.7197802,0.48617853726119054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.16024401876643,10.172297698548432]}"
00000000000000000cb1_0,0.23785,0.0377,0.0686,0.06845,0.2575,0.039668918,0.57999694,-0.5792702,0.34333191880998615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.20740099690086,9.901006482744336]}"
00000000000000000cb2_0,0.1371,0.01465,0.0344,0.01735,0.3276,0.4099419,0.8994057,-0.80994475,0.5507722390759087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9329611033205,8.603390054833687]}"
00000000000000000cb3_0,0.1434,0.0412,0.065,0.0432,0.3188,0.3794894,0.76132596,-0.66128194,0.4795823667818476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.55360713311866,9.434691018757892]}"
00000000000000000cb4_0,0.1127,0.0284,0.0587,0.0227,0.3898,0.5514428,0.88993937,-0.7382386,0.603452065416652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.42505821596116,8.864260813341996]}"
00000000000000000cb7_0,0.0904,0.0205,0.0355,0.0196,0.181,0.33382457,0.80458623,-0.6720554,0.3455609377180004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.58775226247892,11.042675377331836]}"
00000000000000000cb8_0,0.2012,0.0312,0.0531,0.0469,0.378,0.30524862,0.77924216,-0.7536534,0.5369769603661694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.64451663987157,9.159537047232083]}"
00000000000000000cb9_0,0.1437,0.0156,0.0325,0.0194,0.2514,0.2725892,0.8567208,-0.77104616,0.45147897312362517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.35669642283966,9.097822787213072]}"
